srl_key,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
2197,Cooking Essentials,Maggi Magic Cubes Extra Chicken,199,10,6,179,240,FALSE,240
2198,Cooking Essentials,Ching's Singapore Curry Instant Noodles,60,0,4,60,240,FALSE,240
2199,Cooking Essentials,McCain New Mini Samosa with Cheese Pizza Style Filling,120,1,3,118,240,FALSE,240
2200,Cooking Essentials,Ching's Schezwan Masala Instant Noodles,60,0,1,60,240,FALSE,240
2201,Cooking Essentials,McCain New Mini Samosa with Cheese Corn Style Filling,120,1,2,118,240,FALSE,240
2202,Packaged Food,Remia Mayonnaise,230,0,6,230,241,FALSE,241
2203,Ice Cream & Desserts,Remia Mayonnaise,230,0,6,230,241,FALSE,241
2204,Chocolates & Candies,Remia Mayonnaise,230,0,6,230,241,FALSE,241
2205,Home & Cleaning,Air Wick Room Air Freshener Spray - Lavender & Lotus,161,5,6,152,245,FALSE,245
2206,Home & Cleaning,Airwick Room Air Freshener Spray Cool Water & Aloe Vera,161,5,6,152,245,FALSE,245
2207,Home & Cleaning,Airwick Room Air Freshener Spray - Rose & Saffron,161,5,5,152,245,FALSE,245
2208,Home & Cleaning,Dettol Effective Protection Antiseptic Liquid,116,0,0,116,250,TRUE,250
2209,Health & Hygiene,Dettol Effective Protection Antiseptic Liquid,116,0,0,116,250,TRUE,250
2210,Home & Cleaning,ColináGlass and Surface Cleaner Liquid Spray Regular,62,6,5,58,250,FALSE,250
2211,Paan Corner,Dabur Gulabari Rose Water Daily Glow,80,6,2,75,250,FALSE,250
2212,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,225,20,4,180,250,FALSE,250
2213,Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199,4,5,191,250,FALSE,250
2214,Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,99,10,6,89,250,FALSE,250
2215,Paan Corner,Colgate Plax Peppermint Mouthwash,150,20,5,120,250,FALSE,250
2216,Paan Corner,Pond's Light Moisturiser,309,10,6,278,250,FALSE,250
2217,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
2218,Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,99,10,6,89,250,FALSE,250
2219,Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,225,4,3,214,250,FALSE,250
2220,Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,199,20,2,159,250,FALSE,250
2221,Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,150,20,5,120,250,FALSE,250
2222,Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,199,10,6,179,250,FALSE,250
2223,Paan Corner,Listerine Fresh Burst Mouthwash,140,10,4,126,250,FALSE,250
2224,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
2225,Paan Corner,Fiama Scents Juniper & Geranium Body Wash,199,6,5,186,250,FALSE,250
2226,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,199,10,6,179,250,FALSE,250
2227,Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,225,20,6,180,250,FALSE,250
2228,Paan Corner,Listerine Original Mouthwash,150,10,6,135,250,FALSE,250
2229,Paan Corner,Himalaya Baby Nourishing Massage Oil,200,20,2,160,200,FALSE,250
2230,Paan Corner,Palmolive Feel The Massage Shower Gel,249,20,6,199,250,FALSE,250
2231,Chocolates & Candies,Veeba Favourites Eggless Burger Mayonnaise,69,8,0,63,250,TRUE,250
2232,Chocolates & Candies,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79,0,0,79,250,TRUE,250
2233,Chocolates & Candies,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2234,Chocolates & Candies,Remia Salad Caesar Dressing,250,0,6,250,250,FALSE,250
2235,Chocolates & Candies,Remia Salad Italian Dressing ,230,0,6,230,250,FALSE,250
2236,Biscuits,Dukes Waffy Strawberry Roll,150,50,3,75,250,FALSE,250
2237,Biscuits,McVitie's Marie biscuits with Goodness of Calcium,30,0,6,30,250,FALSE,250
2238,Biscuits,Dukes Waffy Chocolate Wafer Rolls ,150,50,0,75,250,TRUE,250
2239,Biscuits,Sunfeast Farmlite 5 Seed Digestive,60,0,2,60,250,FALSE,250
2240,Biscuits,Britannia Marie Gold Biscuits Packet,30,0,0,30,250,TRUE,250
2241,Biscuits,Sunfeast Farmlite Nuts Digestive,70,11,6,62,250,FALSE,250
2242,Personal Care,Palmolive Aroma Absolute Relax Shower Gel,199,20,2,159,250,FALSE,250
2243,Personal Care,Palmolive Black Orchid And Milk Liquid Hand Wash,99,10,6,89,250,FALSE,250
2244,Personal Care,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199,4,5,191,250,FALSE,250
2245,Personal Care,Palmolive Naturals Sea Minerals Liquid Hand Wash,99,10,6,89,250,FALSE,250
2246,Personal Care,Dabur Gulabari Rose Water Daily Glow,80,6,2,75,250,FALSE,250
2247,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,225,20,4,180,250,FALSE,250
2248,Personal Care,Colgate Max Fresh Plax Mouthwash - Fresh Mint,150,20,5,120,250,FALSE,250
2249,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
2250,Personal Care,Fiama Di Wills Shower Gel Patchouli & Macadamia,199,10,6,179,250,FALSE,250
2251,Personal Care,Listerine Fresh Burst Mouthwash,140,10,4,126,250,FALSE,250
2252,Personal Care,Fiama Scents Juniper & Geranium Body Wash,199,6,5,186,250,FALSE,250
2253,Personal Care,Pond's Light Moisturiser,309,10,6,278,250,FALSE,250
2254,Personal Care,Colgate Plax Peppermint Mouthwash,150,20,5,120,250,FALSE,250
2255,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
2256,Personal Care,Fiama Di Wills Men's Refreshing Pulse Shower Gel,225,4,3,214,250,FALSE,250
2257,Personal Care,Fiama Lemongrass and Jojoba Shower Gel,225,20,6,180,250,FALSE,250
2258,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,199,10,6,179,250,FALSE,250
2259,Personal Care,Palmolive Feel The Massage Shower Gel,249,20,6,199,250,FALSE,250
2260,Personal Care,Himalaya Baby Nourishing Massage Oil,200,20,2,160,200,FALSE,250
2261,Personal Care,Listerine Original Mouthwash,150,10,6,135,250,FALSE,250
2262,Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,169,5,6,160,250,FALSE,250
2263,Chocolates & Candies,Yummiez Chicken Breakfast Sausages,150,0,3,150,250,FALSE,250
2264,Chocolates & Candies,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2265,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,185,10,5,165,250,FALSE,250
2266,Chocolates & Candies,Soulfull Ragi Bites Choco Fills,169,5,4,160,250,FALSE,250
2267,Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,85,10,6,76,250,FALSE,250
2268,Chocolates & Candies,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2269,Chocolates & Candies,Kellogg's Chocos,130,10,6,117,250,FALSE,250
2270,Chocolates & Candies,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2271,Chocolates & Candies,Kelloggs Corn Flakes,99,13,6,86,250,FALSE,250
2272,Chocolates & Candies,McCain Chilli Cheesy Nuggets,130,4,1,124,250,FALSE,250
2273,Chocolates & Candies,McCain Potato Cheese Shotz,130,4,6,124,250,FALSE,250
2274,Ice Cream & Desserts,Soulfull Vanilla Fills - Ragi Bites,169,5,6,160,250,FALSE,250
2275,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolaty,185,10,5,165,250,FALSE,250
2276,Ice Cream & Desserts,Yummiez Chicken Breakfast Sausages,150,0,3,150,250,FALSE,250
2277,Ice Cream & Desserts,Soulfull Ragi Bites Choco Fills,169,5,4,160,250,FALSE,250
2278,Ice Cream & Desserts,Veeba Carrot & Cucumber Sandwich Spread,85,10,6,76,250,FALSE,250
2279,Ice Cream & Desserts,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2280,Ice Cream & Desserts,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2281,Ice Cream & Desserts,Kellogg's Chocos,130,10,6,117,250,FALSE,250
2282,Ice Cream & Desserts,Veeba Favourites Eggless Burger Mayonnaise,69,8,0,63,250,TRUE,250
2283,Ice Cream & Desserts,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2284,Ice Cream & Desserts,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79,0,0,79,250,TRUE,250
2285,Chocolates & Candies,Veeba Eggless Mayonnaise,79,11,5,70,250,FALSE,250
2286,Ice Cream & Desserts,Remia Salad Caesar Dressing,250,0,6,250,250,FALSE,250
2287,Ice Cream & Desserts,Remia Salad Italian Dressing ,230,0,6,230,250,FALSE,250
2288,Ice Cream & Desserts,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2289,Packaged Food,Soulfull Vanilla Fills - Ragi Bites,169,5,6,160,250,FALSE,250
2290,Packaged Food,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2291,Packaged Food,Kelloggs Chocos Fills Double Chocolaty,185,10,5,165,250,FALSE,250
2292,Packaged Food,Yummiez Chicken Breakfast Sausages,150,0,3,150,250,FALSE,250
2293,Packaged Food,Remia Salad Caesar Dressing,250,0,6,250,250,FALSE,250
2294,Packaged Food,Remia Salad Italian Dressing ,230,0,6,230,250,FALSE,250
2295,Packaged Food,Veeba Favourites Eggless Burger Mayonnaise,69,8,0,63,250,TRUE,250
2296,Packaged Food,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2297,Packaged Food,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79,0,0,79,250,TRUE,250
2298,Ice Cream & Desserts,McCain Chilli Cheesy Nuggets,130,4,1,124,250,FALSE,250
2299,Ice Cream & Desserts,McCain Potato Cheese Shotz,130,4,6,124,250,FALSE,250
2300,Ice Cream & Desserts,Veeba Eggless Mayonnaise,79,11,5,70,250,FALSE,250
2301,Ice Cream & Desserts,Kelloggs Corn Flakes,99,13,6,86,250,FALSE,250
2302,Packaged Food,McCain Chilli Cheesy Nuggets,130,4,1,124,250,FALSE,250
2303,Packaged Food,McCain Potato Cheese Shotz,130,4,6,124,250,FALSE,250
2304,Packaged Food,Veeba Eggless Mayonnaise,79,11,5,70,250,FALSE,250
2305,Beverages,Britannia Atta Kulcha,30,0,0,30,250,TRUE,250
2306,Beverages,Amul Fresh Cream,63,0,0,63,250,TRUE,250
2307,Beverages,Amul Lactose Free Milk,25,4,0,24,250,TRUE,250
2308,Packaged Food,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2309,Packaged Food,Kellogg's Chocos,130,10,6,117,250,FALSE,250
2310,Packaged Food,Kelloggs Corn Flakes,99,13,6,86,250,FALSE,250
2311,Packaged Food,Soulfull Ragi Bites Choco Fills,169,5,4,160,250,FALSE,250
2312,Packaged Food,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2313,Packaged Food,Veeba Carrot & Cucumber Sandwich Spread,85,10,6,76,250,FALSE,250
2314,Cooking Essentials,Dabur Honey - World's No.1,120,0,6,120,250,FALSE,250
2315,Cooking Essentials,Dabur Keora water - Authentic flavour for Biryani's and Desserts,62,6,6,58,250,FALSE,250
2316,Cooking Essentials,Popular Essentials Californian Almond,350,28,6,251,250,FALSE,250
2317,Cooking Essentials,Borges Extra Virgin Olive Oil,400,25,1,299,250,FALSE,250
2318,Cooking Essentials,Popular Essentials Cashew Split,325,12,6,283,250,FALSE,250
2319,Fruits & Vegetables,Zama Organics Carrot,20,15,3,17,250,FALSE,250
2320,Fruits & Vegetables,Beetroot,11,18,0,9,250,TRUE,250
2321,Fruits & Vegetables,Zama Organics Sweet Potato,37,16,3,31,250,FALSE,250
2322,Fruits & Vegetables,Biryani /Pulav Mix,58,15,3,49,250,FALSE,250
2323,Fruits & Vegetables,Spinach,19,15,3,16,250,FALSE,250
2324,Fruits & Vegetables,Methi,30,16,3,25,250,FALSE,250
2325,Fruits & Vegetables,Capsicum Green ,23,17,3,19,250,FALSE,250
2326,Fruits & Vegetables,Ladies Finger ,14,14,3,12,250,FALSE,250
2327,Fruits & Vegetables,Beans French,33,15,3,28,250,FALSE,250
2328,Fruits & Vegetables,Lettuce Iceberg,25,16,3,21,250,FALSE,250
2329,Fruits & Vegetables,Bitter Gourd,18,16,3,15,250,FALSE,250
2330,Fruits & Vegetables,Brinjal Small,18,16,3,15,250,FALSE,250
2331,Fruits & Vegetables,Zucchini Green,35,17,3,29,250,FALSE,250
2332,Fruits & Vegetables,Beans Broad,42,16,3,35,250,FALSE,250
2333,Fruits & Vegetables,Chilli Bhaji,30,16,3,25,250,FALSE,250
2334,Fruits & Vegetables,Spring Onion ,18,16,3,15,250,FALSE,250
2335,Fruits & Vegetables,Amla,32,15,3,27,250,FALSE,250
2336,Fruits & Vegetables,Beans Cluster,30,16,3,25,250,FALSE,250
2337,Fruits & Vegetables,Coccinia,32,15,3,27,250,FALSE,250
2338,Fruits & Vegetables,Baby Corn Peeled,35,17,3,29,250,FALSE,250
2339,Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2340,Cooking Essentials,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2341,Cooking Essentials,Popular Essentials Pista Salted (With Shell),470,21,5,371,250,FALSE,250
2342,Cooking Essentials,Hershey's Hot Chocolate Powder,210,0,4,210,250,FALSE,250
2343,Cooking Essentials,Popular Essentials Dry Dates (Kharak),140,15,6,118,250,FALSE,250
2344,Cooking Essentials,Amul Fresh Cream,63,0,0,63,250,TRUE,250
2345,Cooking Essentials,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2346,Cooking Essentials,Popular Essentials Double Beans White,60,10,6,54,250,FALSE,250
2347,Munchies,Dabur Honey - World's No.1,120,0,6,120,250,FALSE,250
2348,Munchies,Dabur Keora water - Authentic flavour for Biryani's and Desserts,62,6,6,58,250,FALSE,250
2349,Munchies,Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2350,Munchies,Popular Essentials Pista Salted (With Shell),470,21,5,371,250,FALSE,250
2351,Munchies,Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2352,Cooking Essentials,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2353,Cooking Essentials,Patanjali Pure Honey,95,0,0,95,250,TRUE,250
2354,Munchies,Popular Essentials Cashew Split,325,12,6,283,250,FALSE,250
2355,Munchies,Popular Essentials Californian Almond,350,28,6,251,250,FALSE,250
2356,Munchies,Borges Extra Virgin Olive Oil,400,25,1,299,250,FALSE,250
2357,Munchies,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2358,Munchies,Patanjali Pure Honey,95,0,0,95,250,TRUE,250
2359,Beverages,Britannia Pav,22,0,4,22,250,FALSE,250
2360,Munchies,Amul Fresh Cream,63,0,0,63,250,TRUE,250
2361,Munchies,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2362,Munchies,Popular Essentials Double Beans White,60,10,6,54,250,FALSE,250
2363,Munchies,Hershey's Hot Chocolate Powder,210,0,4,210,250,FALSE,250
2364,Munchies,Popular Essentials Dry Dates (Kharak),140,15,6,118,250,FALSE,250
2365,Munchies,Sunfeast Yippee! Mood Masala Noodles,60,28,3,43,260,FALSE,260
2366,Cooking Essentials,Sunfeast Yippee! Mood Masala Noodles,60,28,3,43,260,FALSE,260
2367,Packaged Food,Sunfeast Yippee! Mood Masala Noodles,60,28,3,43,260,FALSE,260
2368,Ice Cream & Desserts,Sunfeast Yippee! Mood Masala Noodles,60,28,3,43,260,FALSE,260
2369,Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,60,28,3,43,260,FALSE,260
2370,Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,200,11,6,178,264,FALSE,264
2371,Munchies,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,200,11,6,178,264,FALSE,264
2372,Munchies,Gits Veg Biryani Ready to Eat,110,10,6,99,265,FALSE,265
2373,Cooking Essentials,Gits Veg Biryani Ready to Eat,110,10,6,99,265,FALSE,265
2374,Cooking Essentials,Pillsbury Rich Choco Oven Cake Mix - Egg Free,170,6,6,159,270,FALSE,270
2375,Munchies,Pillsbury Rich Choco Oven Cake Mix - Egg Free,170,6,6,159,270,FALSE,270
2376,Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,89,11,6,79,275,FALSE,275
2377,Ice Cream & Desserts,Veeba Cheese and Chilli Sandwich Spread,89,11,6,79,275,FALSE,275
2378,Packaged Food,Veeba Cheese and Chilli Sandwich Spread,89,11,6,79,275,FALSE,275
2379,Biscuits,Sunfeast Yumfills Whoopie Pie,140,25,5,105,253,FALSE,276
2380,Chocolates & Candies,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
2381,Chocolates & Candies,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
2382,Packaged Food,Top Ramen Chicken Noodles,60,10,1,54,280,FALSE,280
2383,Packaged Food,Veeba Pizza Topping,75,6,4,70,280,FALSE,280
2384,Packaged Food,ITC Master Chef Crispy Chicken Fries ,170,4,3,162,280,FALSE,280
2385,Packaged Food,Sunfeast Yippee! Power Up Atta Noodles,96,15,6,81,280,FALSE,280
2386,Packaged Food,Top Ramen Masala Oat Masala,80,10,6,72,280,FALSE,280
2387,Packaged Food,Veeba Pasta And Pizza Sauce,75,13,5,65,280,FALSE,280
2388,Ice Cream & Desserts,Top Ramen Chicken Noodles,60,10,1,54,280,FALSE,280
2389,Ice Cream & Desserts,Veeba Pizza Topping,75,6,4,70,280,FALSE,280
2390,Ice Cream & Desserts,ITC Master Chef Crispy Chicken Fries ,170,4,3,162,280,FALSE,280
2391,Ice Cream & Desserts,Veeba Pasta And Pizza Sauce,75,13,5,65,280,FALSE,280
2392,Packaged Food,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
2393,Packaged Food,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
2394,Chocolates & Candies,Top Ramen Chicken Noodles,60,10,1,54,280,FALSE,280
2395,Chocolates & Candies,Veeba Pizza Topping,75,6,4,70,280,FALSE,280
2396,Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,170,4,3,162,280,FALSE,280
2397,Chocolates & Candies,Sunfeast Yippee! Power Up Atta Noodles,96,15,6,81,280,FALSE,280
2398,Chocolates & Candies,Top Ramen Masala Oat Masala,80,10,6,72,280,FALSE,280
2399,Ice Cream & Desserts,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
2400,Chocolates & Candies,Veeba Pasta And Pizza Sauce,75,13,5,65,280,FALSE,280
2401,Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
2402,Ice Cream & Desserts,Sunfeast Yippee! Power Up Atta Noodles,96,15,6,81,280,FALSE,280
2403,Ice Cream & Desserts,Top Ramen Masala Oat Masala,80,10,6,72,280,FALSE,280
2404,Munchies,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
2405,Munchies,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
2406,Cooking Essentials,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
2407,Munchies,Sunfeast Yippee! Power Up Atta Noodles,96,15,6,81,280,FALSE,280
2408,Munchies,Top Ramen Chicken Noodles,60,10,1,54,280,FALSE,280
2409,Cooking Essentials,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
2410,Cooking Essentials,Sunfeast Yippee! Power Up Atta Noodles,96,15,6,81,280,FALSE,280
2411,Cooking Essentials,Top Ramen Chicken Noodles,60,10,1,54,280,FALSE,280
2412,Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,165,10,5,147,285,FALSE,285
2413,Cooking Essentials,Kitchens Of India Mutter Paneer,130,4,6,124,285,FALSE,285
2414,Cooking Essentials,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2415,Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2416,Munchies,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2417,Munchies,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2418,Munchies,Pillsbury Oven Cake Mix - Rich Chocolate,165,10,5,147,285,FALSE,285
2419,Munchies,Kitchens Of India Mutter Paneer,130,4,6,124,285,FALSE,285
2420,Ice Cream & Desserts,Kitchens Of India Chicken Chettinad,200,30,1,140,285,FALSE,285
2421,Ice Cream & Desserts,Kitchens Of India Palak Paneer,130,30,6,91,285,FALSE,285
2422,Ice Cream & Desserts,Kitchens of India Dal Makhani,110,30,2,77,285,FALSE,285
2423,Ice Cream & Desserts,Kitchens Of India Mughlai Paneer,160,30,4,112,285,FALSE,285
2424,Ice Cream & Desserts,Kitchens Of India Yellow Dal Tadka,110,30,6,77,285,FALSE,285
2425,Ice Cream & Desserts,Kitchens Of India Chicken Darbari ,200,30,4,140,285,FALSE,285
2426,Ice Cream & Desserts,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2427,Ice Cream & Desserts,Kitchens Of India Murgh Methi,220,30,5,154,285,FALSE,285
2428,Ice Cream & Desserts,Kitchens Of India Dal Makhani,110,30,1,77,285,FALSE,285
2429,Ice Cream & Desserts,Kitchens Of India Rajma Masala,110,30,5,77,285,FALSE,285
2430,Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,110,30,2,77,285,FALSE,285
2431,Ice Cream & Desserts,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2432,Chocolates & Candies,Kitchens Of India Chicken Chettinad,200,30,1,140,285,FALSE,285
2433,Chocolates & Candies,Kitchens Of India Palak Paneer,130,30,6,91,285,FALSE,285
2434,Chocolates & Candies,Kitchens Of India Mughlai Paneer,160,30,4,112,285,FALSE,285
2435,Chocolates & Candies,Kitchens of India Dal Makhani,110,30,2,77,285,FALSE,285
2436,Chocolates & Candies,Kitchens Of India Dal Makhani,110,30,1,77,285,FALSE,285
2437,Chocolates & Candies,Kitchens Of India Rajma Masala,110,30,5,77,285,FALSE,285
2438,Chocolates & Candies,Kitchen Of India Ready-To-Eat Pindi Channa,110,30,2,77,285,FALSE,285
2439,Chocolates & Candies,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2440,Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,110,30,6,77,285,FALSE,285
2441,Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2442,Chocolates & Candies,Kitchens Of India Chicken Darbari ,200,30,4,140,285,FALSE,285
2443,Chocolates & Candies,Kitchens Of India Murgh Methi,220,30,5,154,285,FALSE,285
2444,Packaged Food,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2445,Packaged Food,Kitchens Of India Rajma Masala,110,30,5,77,285,FALSE,285
2446,Packaged Food,Kitchen Of India Ready-To-Eat Pindi Channa,110,30,2,77,285,FALSE,285
2447,Packaged Food,Kitchens Of India Yellow Dal Tadka,110,30,6,77,285,FALSE,285
2448,Packaged Food,Kitchens Of India Dal Makhani,110,30,1,77,285,FALSE,285
2449,Packaged Food,Kitchens Of India Murgh Methi,220,30,5,154,285,FALSE,285
2450,Packaged Food,Kitchens Of India Chicken Darbari ,200,30,4,140,285,FALSE,285
2451,Packaged Food,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2452,Packaged Food,Kitchens Of India Chicken Chettinad,200,30,1,140,285,FALSE,285
2453,Packaged Food,Kitchens Of India Palak Paneer,130,30,6,91,285,FALSE,285
2454,Packaged Food,Kitchens Of India Mughlai Paneer,160,30,4,112,285,FALSE,285
